step_size,                  x,              v_num,            u_exact,               time,
0.001001,            0.446446,            0.547519,            0.541177,             8.87463,

0.001001,            0.447447,            0.546625,            0.540289,             8.87463,

0.001001,            0.448448,            0.545729,            0.539401,             8.87463,

0.001001,            0.449449,            0.544833,            0.538511,             8.87463,

0.001001,             0.45045,            0.543935,             0.53762,             8.87463,

0.001001,            0.451451,            0.543036,            0.536728,             8.87463,

0.001001,            0.452452,            0.542136,            0.535835,             8.87463,

0.001001,            0.453453,            0.541235,            0.534941,             8.87463,

0.001001,            0.454454,            0.540333,            0.534046,             8.87463,

0.001001,            0.455455,             0.53943,             0.53315,             8.87463,

0.001001,            0.456456,            0.538525,            0.532253,             8.87463,

0.001001,            0.457457,             0.53762,            0.531354,             8.87463,

0.001001,            0.458458,            0.536714,            0.530455,             8.87463,

